period,gameClock,wallClock,team,playerName,playerNumber,distanceFromBall,changeInDistanceFromBall
1,0:25:37,1599959022690,Nashville,A. Danladi,7,2.991721912,0.212783266
1,0:25:37,1599959022730,Nashville,A. Danladi,7,2.963393325,0.212211761
1,0:25:38,1599959022770,Nashville,A. Danladi,7,2.984845055,0.216361715
1,0:25:38,1599959022810,Nashville,A. Danladi,7,2.970589167,0.211223298
1,0:25:38,1599959022850,Nashville,A. Danladi,7,3.019437034,0.210932093
1,0:25:38,1599959022890,Nashville,A. Danladi,7,3.027903565,0.214755862
1,0:25:38,1599959022930,Nashville,A. Danladi,7,3.094769781,0.209895434
1,0:25:38,1599959022970,Nashville,A. Danladi,7,3.134996013,0.200170635
1,0:25:38,1599959023010,Nashville,A. Danladi,7,3.224608503,0.199695281
1,0:25:38,1599959023050,Nashville,A. Danladi,7,3.252030135,0.194809175
1,0:25:38,1599959023090,Nashville,A. Danladi,7,3.319653596,0.198419866
1,0:25:38,1599959023130,Nashville,A. Danladi,7,3.325327052,0.19366615
1,0:25:38,1599959023170,Nashville,A. Danladi,7,3.40147027,0.202845566
1,0:25:38,1599959023210,Nashville,A. Danladi,7,3.41058646,0.184365761
1,0:25:38,1599959023250,Nashville,A. Danladi,7,3.477614125,0.202831689
1,0:25:38,1599959023290,Nashville,A. Danladi,7,3.477614125,0.189696851
1,0:25:38,1599959023330,Nashville,A. Danladi,7,3.55292837,0.194059512
1,0:25:38,1599959023370,Nashville,A. Danladi,7,3.570378131,0.190289375
1,0:25:38,1599959023410,Nashville,A. Danladi,7,3.645888095,0.199730815
1,0:25:38,1599959023450,Nashville,A. Danladi,7,3.636385568,0.177758673
1,0:25:38,1599959023490,Nashville,A. Danladi,7,3.707532872,0.204819638
1,0:25:38,1599959023530,Nashville,A. Danladi,7,3.720913866,0.173957424
1,0:25:38,1599959023570,Nashville,A. Danladi,7,3.810472412,0.210402968
1,0:25:38,1599959023610,Nashville,A. Danladi,7,3.806546992,0.183840821
1,0:25:38,1599959023650,Nashville,A. Danladi,7,3.898743387,0.189228594
1,0:25:38,1599959023690,Nashville,A. Danladi,7,3.933153951,0.184807649
1,0:25:38,1599959023730,Nashville,A. Danladi,7,4.03368318,0.198973283
1,0:25:39,1599959023770,Nashville,A. Danladi,7,4.067247226,0.171749825
1,0:25:39,1599959023810,Nashville,A. Danladi,7,4.171378669,0.194130877
1,0:25:39,1599959023850,Nashville,A. Danladi,7,4.199523783,0.172018351
1,0:25:39,1599959023890,Nashville,A. Danladi,7,4.293029234,0.194126941
1,0:25:39,1599959023930,Nashville,A. Danladi,7,4.306204826,0.166096131
1,0:25:39,1599959023970,Nashville,A. Danladi,7,4.402147203,0.18782638
1,0:25:39,1599959024010,Nashville,A. Danladi,7,4.42304194,0.165671859
1,0:25:39,1599959024050,Nashville,A. Danladi,7,4.50098878,0.187231717
1,0:25:39,1599959024090,Nashville,A. Danladi,7,4.509467818,0.165161199
1,0:25:40,1599959025210,Nashville,W. Zimmerman,25,3.11313347,0.006495415
1,0:25:40,1599959025250,Nashville,W. Zimmerman,25,3.020264889,0.004672078
1,0:25:40,1599959025290,Nashville,W. Zimmerman,25,2.946082144,0.013148459
1,0:25:40,1599959025330,Nashville,W. Zimmerman,25,2.842006334,0.005529646
1,0:25:40,1599959025370,Nashville,W. Zimmerman,25,2.768104044,0.019868247
1,0:25:40,1599959025410,Nashville,W. Zimmerman,25,2.666270804,0.020179347
1,0:25:40,1599959025450,Nashville,W. Zimmerman,25,2.570700294,0.014687774
1,0:25:40,1599959025490,Nashville,W. Zimmerman,25,2.47535856,0.021259947
1,0:25:40,1599959025490,Nashville,A. Johnston,12,2.185245982,0.00827561
1,0:25:40,1599959025530,Nashville,W. Zimmerman,25,2.388011725,0.021706589
1,0:25:40,1599959025530,Nashville,A. Johnston,12,2.163145857,0.002474665
1,0:25:40,1599959025570,Nashville,W. Zimmerman,25,2.286744411,0.029998967
1,0:25:40,1599959025570,Nashville,A. Johnston,12,2.135064402,0.012777899
1,0:25:40,1599959025610,Nashville,W. Zimmerman,25,2.19209945,0.030618477
1,0:25:40,1599959025610,Nashville,A. Johnston,12,2.110094785,0.016580992
1,0:25:40,1599959025650,Nashville,W. Zimmerman,25,2.091243649,0.031098023
1,0:25:40,1599959025650,Nashville,A. Johnston,12,2.072800039,0.020459911
1,0:25:40,1599959025650,Nashville,A. Godoy,20,4.471465084,0.110215263
1,0:25:40,1599959025690,Nashville,W. Zimmerman,25,2.004719432,0.031650756
1,0:25:40,1599959025690,Nashville,A. Johnston,12,2.045336158,0.008672219
1,0:25:40,1599959025690,Nashville,A. Godoy,20,4.333358974,0.118184008
1,0:25:40,1599959025730,Nashville,W. Zimmerman,25,1.911072997,0.03242987
1,0:25:40,1599959025730,Nashville,A. Johnston,12,2.027806697,0.015395208
1,0:25:40,1599959025730,Nashville,A. Godoy,20,4.185510722,0.108330323
1,0:25:41,1599959025770,Nashville,W. Zimmerman,25,1.832511937,0.032900868
1,0:25:41,1599959025770,Nashville,A. Johnston,12,2.010621794,0.016129378
1,0:25:41,1599959025770,Nashville,A. Godoy,20,4.048826991,0.105706399
1,0:25:41,1599959025810,Nashville,W. Zimmerman,25,1.823321146,0.030446359
1,0:25:41,1599959025810,Nashville,A. Johnston,12,1.996121239,0.01652532
1,0:25:41,1599959025810,Nashville,A. Godoy,20,3.95839614,0.099782399
1,0:25:41,1599959025850,Nashville,W. Zimmerman,25,1.818158409,0.030086822
1,0:25:41,1599959025850,Nashville,A. Johnston,12,1.983053202,0.01793234
1,0:25:41,1599959025850,Nashville,A. Godoy,20,3.875590278,0.081436881
1,0:25:41,1599959025890,Nashville,W. Zimmerman,25,1.811353085,0.025044042
1,0:25:41,1599959025890,Nashville,A. Johnston,12,1.955428342,0.006839109
1,0:25:41,1599959025890,Nashville,A. Godoy,20,3.834709898,0.073752573
1,0:25:41,1599959025930,Nashville,W. Zimmerman,25,1.795689283,0.025661034
1,0:25:41,1599959025930,Nashville,A. Johnston,12,1.933287356,0.01399061
1,0:25:41,1599959025930,Nashville,A. Godoy,20,3.798025803,0.066538164
1,0:25:41,1599959025970,Nashville,W. Zimmerman,25,1.777470112,0.037441377
1,0:25:41,1599959025970,Nashville,A. Johnston,12,1.909790564,0.013583825
1,0:25:41,1599959025970,Nashville,A. Godoy,20,3.756807155,0.059321523
1,0:25:41,1599959026010,Nashville,W. Zimmerman,25,1.76663522,0.022358866
1,0:25:41,1599959026010,Nashville,A. Johnston,12,1.909685838,0.017782035
1,0:25:41,1599959026010,Nashville,A. Godoy,20,3.708382397,0.032828017
1,0:25:41,1599959026050,Nashville,W. Zimmerman,25,1.753082999,0.034944471
1,0:25:41,1599959026050,Nashville,A. Johnston,12,1.909685838,0.026656364
1,0:25:41,1599959026050,Nashville,A. Godoy,20,3.65728041,0.030367122
1,0:25:41,1599959026090,Nashville,W. Zimmerman,25,1.861961331,0.027840289
1,0:25:41,1599959026090,Nashville,A. Johnston,12,2.075114455,0.035800845
1,0:25:41,1599959026090,Nashville,A. Godoy,20,3.500514248,0.011990205
1,0:25:41,1599959026130,Nashville,W. Zimmerman,25,1.907668734,0.032942088
1,0:25:41,1599959026130,Nashville,A. Johnston,12,2.128755505,0.0357911
1,0:25:41,1599959026130,Nashville,A. Godoy,20,3.442237644,0.001307538
1,0:25:41,1599959026170,Nashville,W. Zimmerman,25,1.953586445,0.037209656
1,0:25:41,1599959026170,Nashville,A. Johnston,12,2.191346618,0.049174823
1,0:25:41,1599959026210,Nashville,W. Zimmerman,25,1.982523644,0.042600965
1,0:25:41,1599959026210,Nashville,A. Johnston,12,2.227195546,0.049100048
1,0:25:41,1599959026250,Nashville,W. Zimmerman,25,1.996246478,0.032550982
1,0:25:41,1599959026250,Nashville,A. Johnston,12,2.245172599,0.071420083
1,0:25:41,1599959026290,Nashville,W. Zimmerman,25,2.044749373,0.038110392
1,0:25:41,1599959026290,Nashville,A. Johnston,12,2.272201576,0.062314701
1,0:25:41,1599959026330,Nashville,W. Zimmerman,25,2.063904068,0.046727823
1,0:25:41,1599959026330,Nashville,A. Johnston,12,2.276949714,0.084576571
1,0:25:41,1599959026370,Nashville,W. Zimmerman,25,2.074728898,0.041480266
1,0:25:41,1599959026370,Nashville,A. Johnston,12,2.259424706,0.08447643
1,0:25:41,1599959026410,Nashville,W. Zimmerman,25,2.080192299,0.03312122
1,0:25:41,1599959026410,Nashville,A. Johnston,12,2.223803049,0.097656299
1,0:25:41,1599959026450,Nashville,W. Zimmerman,25,2.09954757,0.047036913
1,0:25:41,1599959026450,Nashville,A. Johnston,12,2.18405586,0.106653636
1,0:25:41,1599959026490,Nashville,W. Zimmerman,25,2.105089072,0.041596886
1,0:25:41,1599959026490,Nashville,A. Johnston,12,2.135275158,0.10655635
1,0:25:41,1599959026530,Nashville,W. Zimmerman,25,2.110663403,0.041629812
1,0:25:41,1599959026530,Nashville,A. Johnston,12,2.077402224,0.11962287
1,0:25:41,1599959026570,Nashville,W. Zimmerman,25,2.102379604,0.047215377
1,0:25:41,1599959026570,Nashville,A. Johnston,12,1.993238571,0.115527198
1,0:25:41,1599959026610,Nashville,W. Zimmerman,25,2.099761891,0.039033865
1,0:25:41,1599959026610,Nashville,A. Johnston,12,1.931553779,0.119152057
1,0:25:41,1599959026650,Nashville,W. Zimmerman,25,2.085857138,0.047303729
1,0:25:41,1599959026650,Nashville,A. Johnston,12,1.843963123,0.124399225
1,0:25:41,1599959026690,Nashville,W. Zimmerman,25,2.312249986,0.056479608
1,0:25:41,1599959026690,Nashville,A. Johnston,12,2.168985938,0.121841586
1,0:25:41,1599959026730,Nashville,W. Zimmerman,25,2.496096953,0.066076377
1,0:25:41,1599959026730,Nashville,A. Johnston,12,2.441352084,0.107899706
1,0:25:42,1599959026770,Nashville,W. Zimmerman,25,2.634274094,0.058308255
1,0:25:42,1599959026770,Nashville,A. Johnston,12,2.621945842,0.114736238
1,0:25:42,1599959026810,Nashville,W. Zimmerman,25,2.898620361,0.062778335
1,0:25:42,1599959026810,Nashville,A. Johnston,12,2.921386657,0.111101974
1,0:25:44,1599959029130,Nashville,A. Godoy,20,4.119283918,0.096287523
1,0:25:47,1599959032690,Nashville,A. Muyl,29,1.292594291,0.113018095
1,0:25:47,1599959032730,Nashville,A. Muyl,29,1.157324501,0.121467368
1,0:25:48,1599959032770,Nashville,A. Muyl,29,1.014938422,0.111389862
1,0:25:48,1599959032810,Nashville,A. Muyl,29,0.871435597,0.110843722
1,0:25:48,1599959032850,Nashville,A. Muyl,29,0.760591875,0.110284255
1,0:25:48,1599959032890,Nashville,A. Muyl,29,0.923092628,0.095747476
1,0:25:48,1599959032930,Nashville,A. Muyl,29,1.286001555,0.086293257
1,0:26:46,1599959091090,Atlanta,E. Barco,8,1.043072385,0.092861882
1,0:26:46,1599959091130,Atlanta,E. Barco,8,1.019803903,0.101925915
1,0:26:46,1599959091170,Atlanta,E. Barco,8,0.967729301,0.102801558
1,0:26:46,1599959091210,Atlanta,E. Barco,8,0.949210198,0.104402528
1,0:26:46,1599959091250,Atlanta,E. Barco,8,0.84864598,0.105342543
1,0:26:46,1599959091290,Atlanta,E. Barco,8,0.82097503,0.119191588
1,0:26:46,1599959091330,Atlanta,E. Barco,8,0.986559679,0.109633228
1,0:26:46,1599959091370,Atlanta,E. Barco,8,1.252557384,0.10273131
1,0:26:46,1599959091410,Atlanta,E. Barco,8,1.591257364,0.098005879
1,0:26:46,1599959091450,Atlanta,E. Barco,8,1.859462288,0.087881073
1,0:26:46,1599959091490,Atlanta,E. Barco,8,2.230896681,0.097683142
1,0:26:46,1599959091530,Atlanta,E. Barco,8,2.504396135,0.095578998
1,0:26:49,1599959093930,Atlanta,T. Wolff,28,4.435493208,0.264965664
1,0:26:49,1599959093970,Atlanta,T. Wolff,28,4.246092321,0.275739692
1,0:26:49,1599959094010,Atlanta,T. Wolff,28,4.048826991,0.266539323
1,0:26:49,1599959094050,Atlanta,T. Wolff,28,3.872428179,0.266363842
1,0:26:49,1599959094090,Atlanta,T. Wolff,28,3.677839039,0.267912354
1,0:26:49,1599959094130,Atlanta,T. Wolff,28,3.504126139,0.257959169
1,0:26:49,1599959094170,Atlanta,T. Wolff,28,3.341810886,0.25863071
1,0:26:49,1599959094210,Atlanta,T. Wolff,28,3.170567772,0.248855946
1,0:26:49,1599959094250,Atlanta,T. Wolff,28,3.030016502,0.249728747
1,0:26:49,1599959094290,Atlanta,T. Wolff,28,2.810284683,0.240284683
1,0:26:49,1599959094330,Atlanta,T. Wolff,28,2.72045952,0.240439359
1,0:26:49,1599959094370,Atlanta,T. Wolff,28,2.570486335,0.230464968
1,0:26:49,1599959094410,Atlanta,T. Wolff,28,2.401332963,0.2311256
1,0:26:49,1599959094450,Atlanta,T. Wolff,28,2.223240878,0.222016253
1,0:26:49,1599959094490,Atlanta,T. Wolff,28,1.659518002,0.203496024
1,0:26:49,1599959094530,Atlanta,T. Wolff,28,1.156027681,0.145582235
1,0:26:49,1599959094570,Atlanta,T. Wolff,28,0.908735385,0.014308194
1,0:26:53,1599959098290,Atlanta,Matheus Rossetto,9,4.515772359,0.075389493
1,0:26:53,1599959098330,Atlanta,Matheus Rossetto,9,4.339423925,0.067422052
1,0:26:53,1599959098370,Atlanta,Matheus Rossetto,9,4.221682129,0.054608816
1,0:26:53,1599959098410,Atlanta,Matheus Rossetto,9,4.113222581,0.055784966
1,0:26:53,1599959098450,Atlanta,Matheus Rossetto,9,3.998462204,0.044363066
1,0:26:53,1599959098490,Atlanta,Matheus Rossetto,9,3.913693907,0.036143134
1,0:26:53,1599959098530,Atlanta,Matheus Rossetto,9,3.823937761,0.032025315
1,0:26:53,1599959098570,Atlanta,Matheus Rossetto,9,3.738515748,0.010111264
1,0:26:53,1599959098610,Atlanta,Matheus Rossetto,9,3.675282302,0.00032652
1,0:26:53,1599959098650,Atlanta,T. Wolff,28,4.544755219,0.15447049
1,0:26:53,1599959098690,Atlanta,T. Wolff,28,4.384119068,0.180382635
1,0:26:53,1599959098730,Atlanta,T. Wolff,28,4.197153798,0.143698481
1,0:26:54,1599959098770,Atlanta,A. Walkes,4,4.526201498,0.120602787
1,0:26:54,1599959098770,Atlanta,T. Wolff,28,4.046381099,0.160071796
1,0:26:54,1599959098810,Atlanta,A. Walkes,4,4.447392494,0.105733825
1,0:26:54,1599959098810,Atlanta,T. Wolff,28,3.869883719,0.132919711
1,0:26:54,1599959098850,Atlanta,A. Walkes,4,4.364974227,0.114327217
1,0:26:54,1599959098850,Atlanta,T. Wolff,28,3.730160854,0.14305896
1,0:26:54,1599959098890,Atlanta,A. Walkes,4,4.303080292,0.10546192
1,0:26:54,1599959098890,Atlanta,T. Wolff,28,3.587756959,0.12029391
1,0:26:54,1599959098930,Atlanta,A. Walkes,4,4.229952718,0.100776045
1,0:26:54,1599959098930,Atlanta,T. Wolff,28,3.454533254,0.126290474
1,0:26:54,1599959098970,Atlanta,A. Walkes,4,4.170335718,0.091120107
1,0:26:54,1599959098970,Atlanta,T. Wolff,28,3.308927319,0.10977118
1,0:26:54,1599959099010,Atlanta,A. Walkes,4,4.11107042,0.094890643
1,0:26:54,1599959099010,Atlanta,T. Wolff,28,3.184415174,0.106412575
1,0:26:54,1599959099050,Atlanta,A. Walkes,4,4.04783893,0.089998609
1,0:26:54,1599959099050,Atlanta,T. Wolff,28,3.06218876,0.094883585
1,0:26:54,1599959099090,Atlanta,A. Walkes,4,3.993619912,0.111494205
1,0:26:54,1599959099090,Atlanta,T. Wolff,28,2.932984828,0.083528739
1,0:26:54,1599959099130,Atlanta,A. Walkes,4,3.909079175,0.079666688
1,0:26:54,1599959099130,Atlanta,T. Wolff,28,2.821240862,0.083997723
1,0:26:54,1599959099170,Atlanta,A. Walkes,4,3.865953957,0.08858715
1,0:26:54,1599959099170,Atlanta,T. Wolff,28,2.694531499,0.062726035
1,0:26:54,1599959099210,Atlanta,A. Walkes,4,3.806638937,0.069353827
1,0:26:54,1599959099210,Atlanta,T. Wolff,28,2.591138746,0.04830568
1,0:26:54,1599959099250,Atlanta,A. Walkes,4,3.778160928,0.078687993
1,0:26:54,1599959099250,Atlanta,T. Wolff,28,2.492629134,0.045569674
1,0:26:54,1599959099290,Atlanta,A. Walkes,4,3.747452468,0.069613429
1,0:26:54,1599959099290,Atlanta,T. Wolff,28,2.396330528,0.038174469
1,0:26:54,1599959099330,Atlanta,A. Walkes,4,3.725184559,0.08286387
1,0:26:54,1599959099330,Atlanta,T. Wolff,28,2.317671245,0.009771767
1,0:26:54,1599959099370,Atlanta,A. Walkes,4,3.692262179,0.072041191
1,0:26:54,1599959099370,Atlanta,T. Wolff,28,2.275543891,0.006072587
1,0:26:54,1599959099410,Atlanta,A. Walkes,4,3.686312521,0.078044238
1,0:26:54,1599959099410,Atlanta,T. Wolff,28,2.232576986,0.004573396
1,0:26:54,1599959099450,Atlanta,A. Walkes,4,3.670095367,0.08275652
1,0:26:54,1599959099490,Atlanta,A. Walkes,4,3.606064337,0.096805156
1,0:26:54,1599959099530,Atlanta,A. Walkes,4,3.519801131,0.094687994
1,0:26:54,1599959099570,Atlanta,A. Walkes,4,3.419897659,0.095367617
1,0:26:54,1599959099610,Atlanta,A. Walkes,4,3.359360058,0.090568232
1,0:26:54,1599959099650,Atlanta,A. Walkes,4,3.288419073,0.092265134
1,0:26:54,1599959099690,Atlanta,A. Walkes,4,3.22076078,0.0873122
1,0:26:54,1599959099730,Atlanta,A. Walkes,4,3.178049716,0.105265962
1,0:26:55,1599959099770,Atlanta,A. Walkes,4,3.106396626,0.099737351
1,0:26:55,1599959099810,Atlanta,A. Walkes,4,3.066235477,0.111104346
1,0:26:55,1599959099850,Atlanta,A. Walkes,4,2.98600067,0.099826732
1,0:26:55,1599959099890,Atlanta,A. Walkes,4,2.93424607,0.109055811
1,0:26:55,1599959099930,Atlanta,A. Walkes,4,2.864402206,0.095413221
1,0:26:55,1599959099970,Atlanta,A. Walkes,4,2.830635971,0.089741956
1,0:26:55,1599959100010,Atlanta,A. Walkes,4,2.778380823,0.075012554
1,0:26:55,1599959100050,Atlanta,A. Walkes,4,2.748235798,0.075970841
1,0:26:55,1599959100090,Atlanta,A. Walkes,4,2.722002939,0.06010512
1,0:26:55,1599959100090,Atlanta,T. Wolff,28,4.041200317,0.004122165
1,0:26:55,1599959100130,Atlanta,A. Walkes,4,2.686428856,0.057113356
1,0:26:55,1599959100130,Atlanta,T. Wolff,28,4.124948485,0.00420826
1,0:26:55,1599959100170,Atlanta,A. Walkes,4,2.694327374,0.050901567
1,0:26:55,1599959100170,Atlanta,T. Wolff,28,4.257557986,0.01338551
1,0:26:55,1599959100210,Atlanta,A. Walkes,4,2.664526224,0.03901675
1,0:26:55,1599959100210,Atlanta,T. Wolff,28,4.320092592,0.004481395
1,0:26:55,1599959100250,Atlanta,A. Walkes,4,2.674789711,0.036817005
1,0:26:55,1599959100290,Atlanta,A. Walkes,4,2.609674309,0.021315756
1,0:26:55,1599959100290,Atlanta,T. Wolff,28,4.562455479,0.013499555
1,0:26:55,1599959100330,Atlanta,A. Walkes,4,2.849087573,0.050355718
1,0:26:55,1599959100370,Atlanta,A. Walkes,4,3.023177137,0.056933721
1,0:26:57,1599959102490,Atlanta,G. Bello,21,4.491647805,0.032847517
1,0:26:57,1599959102530,Atlanta,G. Bello,21,4.338202393,0.031254517
1,0:26:57,1599959102570,Atlanta,G. Bello,21,4.203867267,0.020925718
1,0:26:57,1599959102610,Atlanta,G. Bello,21,4.061785322,0.028015373
1,0:26:57,1599959102650,Atlanta,G. Bello,21,3.943424907,0.013933846
1,0:27:00,1599959105050,Atlanta,G. Bello,21,2.005642042,0.003018762
1,0:27:00,1599959105090,Atlanta,G. Bello,21,1.966519769,0.016314651
1,0:27:00,1599959105130,Atlanta,G. Bello,21,1.92314846,0.03651124
1,0:27:00,1599959105170,Atlanta,G. Bello,21,1.862686232,0.015688669
1,0:27:00,1599959105210,Atlanta,G. Bello,21,1.810248602,0.034720511
1,0:27:00,1599959105250,Atlanta,G. Bello,21,1.73104015,0.027485043
1,0:27:00,1599959105290,Atlanta,G. Bello,21,1.641036258,0.041005008
1,0:27:00,1599959105330,Atlanta,G. Bello,21,1.555409914,0.048890747
1,0:27:00,1599959105370,Atlanta,G. Bello,21,1.5,0.063058804
1,0:27:00,1599959105410,Atlanta,G. Bello,21,1.450965196,0.08971577
1,0:27:00,1599959105450,Atlanta,G. Bello,21,1.418238344,0.105036151
1,0:27:00,1599959105490,Atlanta,G. Bello,21,1.404279175,0.129524296
1,0:27:00,1599959105530,Atlanta,G. Bello,21,1.371313239,0.141638485
1,0:27:00,1599959105570,Atlanta,G. Bello,21,1.379021392,0.154603163
1,0:27:00,1599959105610,Atlanta,G. Bello,21,1.367808466,0.156982302
1,0:27:00,1599959105650,Atlanta,G. Bello,21,1.396173342,0.185347177
1,0:27:00,1599959105690,Atlanta,G. Bello,21,1.367515996,0.186838225
1,0:27:00,1599959105730,Atlanta,G. Bello,21,1.395886815,0.197721551
1,0:27:01,1599959105770,Atlanta,G. Bello,21,1.381918956,0.202003704
1,0:27:01,1599959105810,Atlanta,G. Bello,21,1.413152504,0.205675796
1,0:27:01,1599959105850,Atlanta,G. Bello,21,1.389280389,0.221504726
1,0:27:01,1599959105890,Atlanta,G. Bello,21,1.394740119,0.219282761
1,0:27:01,1599959105930,Atlanta,G. Bello,21,1.360147051,0.219971626
1,0:27:01,1599959105970,Atlanta,G. Bello,21,1.377860661,0.229601108
1,0:27:01,1599959106010,Atlanta,G. Bello,21,1.326989073,0.229127515
1,0:27:01,1599959106050,Atlanta,G. Bello,21,1.309694621,0.240769928
1,0:27:01,1599959106090,Atlanta,G. Bello,21,1.25876924,0.236957124
1,0:27:01,1599959106130,Atlanta,G. Bello,21,1.227232659,0.23703066
1,0:27:01,1599959106170,Atlanta,G. Bello,21,1.169144987,0.240651583
1,0:27:01,1599959106210,Atlanta,G. Bello,21,1.127918437,0.230979197
1,0:27:01,1599959106250,Atlanta,G. Bello,21,1.06606754,0.243145916
1,0:27:01,1599959106290,Atlanta,G. Bello,21,1.015332458,0.237065152
1,0:27:01,1599959106330,Atlanta,G. Bello,21,0.936375993,0.226164757
1,0:27:01,1599959106370,Atlanta,G. Bello,21,0.893196507,0.227088408
1,0:27:01,1599959106410,Atlanta,G. Bello,21,0.81859636,0.1956999
1,0:27:01,1599959106450,Atlanta,G. Bello,21,0.782943165,0.181528167
1,0:27:01,1599959106490,Atlanta,G. Bello,21,0.707248188,0.152541058
1,0:27:01,1599959106530,Atlanta,G. Bello,21,0.686002915,0.135276123
1,0:27:01,1599959106570,Atlanta,G. Bello,21,0.62968246,0.094799295
1,0:27:01,1599959106610,Atlanta,G. Bello,21,0.595482997,0.054188253
1,0:27:01,1599959106650,Atlanta,G. Bello,21,0.566038868,0.004612114
1,0:27:02,1599959107490,Atlanta,G. Bello,21,2.824499956,0.007657752
1,0:27:02,1599959107530,Atlanta,G. Bello,21,2.816842204,0.0123993
1,0:27:02,1599959107570,Atlanta,G. Bello,21,2.804442904,0.024424918
1,0:27:02,1599959107610,Atlanta,G. Bello,21,2.780017986,0.037664981
1,0:27:02,1599959107650,Atlanta,G. Bello,21,2.742353004,0.045688398
1,0:27:02,1599959107690,Atlanta,G. Bello,21,2.691337957,0.059038582
1,0:27:02,1599959107730,Atlanta,G. Bello,21,2.632299375,0.061210112
1,0:27:03,1599959107770,Atlanta,G. Bello,21,2.5655019,0.074217091
1,0:27:03,1599959107810,Atlanta,G. Bello,21,2.499479946,0.073268908
1,0:27:03,1599959107850,Atlanta,G. Bello,21,2.426211038,0.080043951
1,0:27:03,1599959107890,Atlanta,G. Bello,21,2.348041737,0.078834827
1,0:27:03,1599959107930,Atlanta,G. Bello,21,2.26920691,0.084716123
1,0:27:03,1599959107970,Atlanta,G. Bello,21,2.184490787,0.082372808
1,0:27:03,1599959108010,Atlanta,G. Bello,21,1.835755975,0.091049696
1,0:27:03,1599959108010,Atlanta,T. Wolff,28,4.551087782,0.01359949
1,0:27:03,1599959108050,Atlanta,G. Bello,21,1.810027624,0.099998385
1,0:27:03,1599959108050,Atlanta,T. Wolff,28,3.78187784,0.014411849
1,0:27:06,1599959111250,Atlanta,Matheus Rossetto,9,2.955740178,0.254444193
1,0:27:06,1599959111290,Atlanta,Matheus Rossetto,9,2.913829096,0.253265246
1,0:27:06,1599959111330,Atlanta,Matheus Rossetto,9,2.811138559,0.252369324
1,0:27:06,1599959111370,Atlanta,Matheus Rossetto,9,2.723563842,0.263767102
1,0:27:06,1599959111410,Atlanta,Matheus Rossetto,9,2.623756848,0.249541189
1,0:27:06,1599959111450,Atlanta,Matheus Rossetto,9,2.540078739,0.255762649
1,0:27:06,1599959111490,Atlanta,Matheus Rossetto,9,2.462234757,0.254317186
1,0:27:06,1599959111530,Atlanta,Matheus Rossetto,9,2.379936974,0.252356188
1,0:27:06,1599959111570,Atlanta,Matheus Rossetto,9,2.307834483,0.249825736
1,0:27:06,1599959111610,Atlanta,Matheus Rossetto,9,2.265502152,0.242311602
1,0:27:06,1599959111650,Atlanta,Matheus Rossetto,9,2.08146583,0.238940389
1,0:27:06,1599959111690,Atlanta,Matheus Rossetto,9,2.043844417,0.240486438
1,0:27:06,1599959111730,Atlanta,Matheus Rossetto,9,1.972536438,0.241756267
1,0:27:07,1599959111770,Atlanta,Matheus Rossetto,9,1.890819928,0.23335198
1,0:27:07,1599959111810,Atlanta,Matheus Rossetto,9,1.792037946,0.229667951
1,0:27:07,1599959111850,Atlanta,Matheus Rossetto,9,2.039607805,0.224945302
1,0:27:07,1599959111890,Atlanta,Matheus Rossetto,9,2.216528818,0.244068425
1,0:27:07,1599959111930,Atlanta,Matheus Rossetto,9,2.389246743,0.242015968
1,0:27:07,1599959111970,Atlanta,Matheus Rossetto,9,2.596247292,0.235971884
1,0:27:07,1599959112010,Atlanta,Matheus Rossetto,9,2.77800288,0.23190783
1,0:27:11,1599959116130,Atlanta,A. Jahn,14,4.554558156,0.275247464
1,0:27:11,1599959116170,Atlanta,A. Jahn,14,4.364790946,0.276515026
1,0:27:11,1599959116210,Atlanta,A. Jahn,14,4.193626116,0.266591611
1,0:27:11,1599959116250,Atlanta,A. Jahn,14,4.021206287,0.257697286
1,0:27:11,1599959116290,Atlanta,A. Jahn,14,3.857525113,0.267357986
1,0:27:11,1599959116330,Atlanta,A. Jahn,14,3.672955213,0.247024683
1,0:27:11,1599959116370,Atlanta,A. Jahn,14,3.498571137,0.256457629
1,0:27:11,1599959116410,Atlanta,A. Jahn,14,3.640467003,0.254599315
1,0:27:11,1599959116450,Atlanta,A. Jahn,14,3.953795645,0.24676179
1,0:27:12,1599959117730,Atlanta,F. Escobar,2,2.404100663,0.096807878
1,0:27:13,1599959117770,Atlanta,F. Escobar,2,2.202725584,0.10653857
1,0:27:13,1599959117810,Atlanta,F. Escobar,2,2.048316382,0.118938244
1,0:27:13,1599959117850,Atlanta,F. Escobar,2,1.930025907,0.136342545
1,0:27:13,1599959117890,Atlanta,F. Escobar,2,1.868154169,0.137114019
1,0:27:13,1599959117930,Atlanta,F. Escobar,2,1.81463495,0.144844544
1,0:27:13,1599959117970,Atlanta,F. Escobar,2,1.769180601,0.141359972
1,0:27:13,1599959118010,Atlanta,F. Escobar,2,1.769180601,0.141359972
1,0:27:13,1599959118050,Atlanta,F. Escobar,2,1.768219443,0.123531023
1,0:27:13,1599959118090,Atlanta,F. Escobar,2,2.017572799,0.113629523
1,0:27:13,1599959118130,Atlanta,F. Escobar,2,2.048462838,0.098591048
1,0:27:13,1599959118170,Atlanta,F. Escobar,2,2.133377604,0.104165934
1,0:27:13,1599959118210,Atlanta,F. Escobar,2,2.192373143,0.094636268
